"","LNCAP_Hypoxia_S1","LNCAP_Hypoxia_S2","LNCAP_Normoxia_S1","LNCAP_Normoxia_S2","PC3_Hypoxia_S1","PC3_Hypoxia_S2","PC3_Normoxia_S1","PC3_Normoxia_S2"
"ENSG00000104765",26906.9352512238,25528.0066579471,6650.74154377623,5413.80923722753,9469.52002779725,8111.19506366009,1485.24432419895,1512.85292985904
"ENSG00000104774",1266.9320146036,1170.3068696432,996.567417843225,1142.08164717589,512.785344772948,574.023035274406,498.063859721334,461.35855447959
"ENSG00000104783",0,0.957306232836971,2.197502575178,0,418.291730871299,438.539337507776,575.606736085134,447.920926679213
"ENSG00000104804",0,0.478653116418485,1.098751287589,0,3.77974455606596,0,2.98241832168463,1.11980231669803
"ENSG00000104805",696.593035759084,681.602037779923,645.516381458539,787.12811180697,1097.38583611115,1173.00359382161,1106.477197345,935.034934442858
"ENSG00000104808",12.0764750092197,6.22249051344031,9.88876158830102,6.14258281231749,0,0,0,0
"ENSG00000104812",1876.7940025692,1930.40801851575,1177.31200465162,1324.16535196958,1621.5104145523,1775.54951283636,1055.77608587636,895.841853358427
"ENSG00000104814",74.1056421020302,76.5844986269577,57.6844425984226,47.3856388378778,10.0793188161759,14.2614418701716,17.8945099301078,10.0782208502823
"ENSG00000104823",2370.83161658273,2326.25414579384,3251.20505997586,4222.58692755311,963.834861796819,1033.95453558744,927.532098043921,991.02505027776
"ENSG00000104824",2723.24511457905,2680.93610505994,2942.45594816335,2835.67947971485,864.301588487083,713.072093508579,644.202357483881,648.365541368161
"ENSG00000104825",425.421278733877,423.129354913941,381.816072437178,395.757835479312,129.771229758265,135.48369776663,244.55830237814,223.960463339607
"ENSG00000104826",2.7446534111863,3.3505718149294,2.197502575178,3.94880323648981,2.51982970404397,10.6960814026287,14.9120916084232,8.95841853358427
"ENSG00000104827",1.09786136447452,0.478653116418485,0,0,1.25991485202199,0,2.98241832168463,1.11980231669803
"ENSG00000104833",210.240451296871,203.427574477856,124.708271141352,168.0435155084,117.172081238045,85.5686512210295,169.997844336024,144.454498854046
"ENSG00000104835",41.7187318500318,45.9506991761746,50.5425592290941,52.2119539046986,32.7577861525716,17.8268023377145,35.7890198602156,29.1148602341489
"ENSG00000104848",6.03823750460987,4.30787804776637,0.549375643794501,2.19377957582767,3.77974455606596,3.5653604675429,11.9296732867385,16.7970347504705
"ENSG00000104852",3341.88999346044,3460.18337858923,3246.8100548255,3406.06216943005,456.089176431959,442.104697975319,593.501246015242,550.942739815432
"ENSG00000104853",144.917700110637,145.989200507638,103.831996677161,119.341608925025,2925.52228639505,3215.95514172369,1926.64223580827,2007.80555383957
"ENSG00000104856",13.7232670559315,16.2742059582285,35.1600412028481,42.1205678558913,180.167823839144,206.790907117488,259.470393986563,244.116905040171
"ENSG00000104859",727.882084646608,751.006739660604,485.098693470544,467.275049651295,102.053103013781,64.1764884157721,131.226406154124,124.298057153482
"ENSG00000104863",116.922235316537,111.047523009089,57.6844425984226,56.599513056354,0,0,5.96483664336926,7.83861621688623
"ENSG00000104866",234.39340131531,216.351208621155,214.256501079855,242.632021086541,267.101948628661,324.447802546404,408.591310070795,391.930810844312
"ENSG00000104870",6.03823750460987,5.26518428060334,2.7468782189725,5.70382689715195,390.573604126816,438.539337507776,527.88804293818,472.55657764657
"ENSG00000104872",653.776442544578,652.404197678396,441.148641966984,517.731979895331,766.028230029368,859.251872677838,703.850723917573,647.245739051463
"ENSG00000104879",6.58716818684713,5.26518428060334,2.7468782189725,4.38755915165535,0,0,0,0
"ENSG00000104880",567.045394751091,562.896064908139,523.005612892365,627.85971460188,677.834190387829,680.983849300693,730.692488812735,625.969495034201
"ENSG00000104881",316.184072968662,322.133547349641,162.065814919378,206.215280127801,332.617520933804,431.40861657269,178.945099301078,195.965405422156
"ENSG00000104883",57.0887909526751,60.7889457851476,53.8388130918611,78.0985528994652,22.6784673363958,7.13072093508579,29.8241832168463,17.9168370671685
"ENSG00000104884",346.375260491712,372.87077769,437.303012460423,473.417632463612,623.657851750883,613.242000417378,1019.98706601614,983.186434060873
"ENSG00000104885",2086.48552318383,1976.35871769193,1093.25753115106,1147.34671815787,704.29240228029,595.415198079664,647.184775805565,550.942739815432
"ENSG00000104886",361.196388912118,386.273064949718,265.348435952744,428.225773201562,176.388079283078,185.398744312231,319.118760420256,218.361451756117
"ENSG00000104888",19.2125738783041,13.8809403761361,3.84562950656151,2.19377957582767,125.991485202199,106.960814026287,113.331896224016,94.0633946026348
"ENSG00000104889",4.94037614013535,4.30787804776637,4.94438079415051,4.82631506682088,5.03965940808795,14.2614418701716,8.9472549650539,11.1980231669803
"ENSG00000104892",21.9572272894904,21.0607371224134,12.6356398072735,21.9377957582767,41.5771901167255,39.2189651429719,47.7186931469541,30.2346625508469
"ENSG00000104894",112.530789858638,125.407116501643,59.3325695298061,38.1717646194015,2.51982970404397,0,8.9472549650539,6.7188139001882
"ENSG00000104897",938.671466625716,1006.12885071166,903.722934041954,980.61947039497,154.969526798704,164.006581506973,271.400067273301,273.23176527432
"ENSG00000104899",50.501622765828,81.849682907561,77.4619657750246,66.2521431899958,17.6388079283078,10.6960814026287,11.9296732867385,11.1980231669803
"ENSG00000104901",18.6636431960669,17.710165307484,16.481269313835,14.9177011156282,0,10.6960814026287,2.98241832168463,4.47920926679213
"ENSG00000104903",0,0.957306232836971,1.098751287589,2.63253549099321,0,7.13072093508579,11.9296732867385,11.1980231669803
"ENSG00000104904",4371.13502265531,4352.39278759329,4984.48521614751,6080.71822827915,3855.33944718728,4053.81485159627,3918.89767469361,3450.11093774664
"ENSG00000104907",407.855496902285,429.351845427381,556.517527163829,608.554454334597,185.207483247232,178.268023377145,354.907780280471,334.820892692712
"ENSG00000104915",491.841891284586,441.318173337844,409.834230270698,511.150641167848,486.327132880487,381.49357002709,548.764971189972,567.739774565903
"ENSG00000104921",0.548930682237261,0.478653116418485,0,0.87751183033107,0,0,0,1.11980231669803
"ENSG00000104936",223.963718352802,199.11969643009,134.597032729653,158.829641289924,118.431996090067,196.094825714859,140.173661119178,150.053510437536
"ENSG00000104941",0,0,0,0,2.51982970404397,0,0,1.11980231669803
"ENSG00000104946",932.084298438869,896.995940168242,652.658264827867,785.373088146307,684.133764647939,777.248581924351,688.93863230915,652.844750634953
"ENSG00000104951",2.7446534111863,3.82922493134788,3.29625386276701,3.51004732132428,28.9780415965057,32.0882442078861,26.8417648951617,33.594069500941
"ENSG00000104953",150.40700693301,144.553241158383,123.060144209968,181.644948878531,45.3569346727915,67.741848883315,29.8241832168463,20.1564417005646
"ENSG00000104957",293.128984314697,319.740281767548,276.335948828634,352.75975579309,260.802374368551,317.317081611318,459.292421539433,316.904055625543
"ENSG00000104960",599.432305003089,654.31881014407,511.46872437268,560.730059581554,418.291730871299,381.49357002709,435.433074965956,396.410020111104
"ENSG00000104964",2014.57560381075,1961.52047108295,1409.69790197669,1871.29397818101,1584.97288384366,1632.93509413465,1494.191579164,1545.32719704329
"ENSG00000104967",0,0.478653116418485,1.6481269313835,0.438755915165535,86.934124789517,67.741848883315,80.5252946854851,73.9069529020702
"ENSG00000104969",2580.52313719736,2515.80077989556,2538.66484997439,3034.8746652,1241.01612924166,1258.57224504264,1005.07497440772,1045.89536379596
"ENSG00000104972",0.548930682237261,0,0,0,0,0,5.96483664336926,3.3594069500941
"ENSG00000104973",553.322127695159,513.116140800616,432.908007310067,560.730059581554,428.371049687475,427.843256105147,420.520983357533,365.055555243559
"ENSG00000104976",384.251477566083,347.50216251982,377.421067286822,469.907585142288,246.943310996309,281.663476935889,387.714381819002,331.461485742618
"ENSG00000104979",1096.21457242781,1038.67726262811,1231.15081774348,1510.63661591494,79.3746356773851,67.741848883315,122.27915118907,133.256475687066
"ENSG00000104980",692.750520983423,732.339268120283,1177.31200465162,1216.67015275403,1174.24064208449,1190.83039615933,1777.52131972404,1595.7183012947
"ENSG00000104983",35.1315636631847,29.6764932179461,21.4256501079855,51.7731979895331,13.8590633722418,28.5228837403432,35.7890198602156,50.3911042514115
"ENSG00000104998",8.78289091579617,15.79555284181,32.4131629838756,45.1918592620501,544.283216073498,552.630872469149,727.71007049105,662.922971485236
"ENSG00000105011",413.344803724657,417.385517516919,512.567475660269,432.174576438052,1239.75621438963,1436.84026841979,1637.34765860486,1690.90149821403
"ENSG00000105048",145.466630792874,141.202669343453,62.0794477487786,79.8535765601273,1239.75621438963,1140.91534961373,942.444189652344,974.228015527289
"ENSG00000105053",412.79587304242,395.846127278087,376.322315999233,462.009978669308,1275.03383024625,1451.10171028996,1577.69929217117,1398.63309355584
"ENSG00000105058",1372.87563627539,1441.22453353606,1174.56512643264,1290.819902417,914.698182567962,713.072093508579,814.200201819904,856.648772273996
"ENSG00000105063",1207.09857023974,1278.48247395377,983.382402392157,1110.92997719913,1350.62872136757,1180.1343147567,1166.12556377869,1227.30333910104
"ENSG00000105072",259.644212698224,245.070395606265,282.379080910373,237.366950104554,142.370378278484,167.571941974516,205.78686419624,228.439672606399
"ENSG00000105085",100.454314849419,94.7733170508601,101.085118458188,104.423907809397,186.467398099254,196.094825714859,167.015426014339,180.288172988383
"ENSG00000105088",444.633852612181,350.374081218331,196.676480478431,232.101879122568,228.04458821598,199.660186182402,253.505557343194,275.471369907716
"ENSG00000105122",5.48930682237261,8.61575609553274,2.197502575178,3.94880323648981,1.25991485202199,3.5653604675429,2.98241832168463,2.23960463339607
"ENSG00000105127",1767.00786612174,1793.51322722006,843.291613224559,792.393182788956,250.723055552375,213.921628052574,301.224250490148,301.226823191771
"ENSG00000105131",2.7446534111863,1.91461246567394,0,0,6.29957426010993,0,5.96483664336926,3.3594069500941
"ENSG00000105135",416.089457135844,386.273064949718,317.539122113222,545.37360255076,593.419895302355,780.813942391894,697.885887274204,549.822937498734
"ENSG00000105136",694.946243712372,628.471541857471,668.590158497908,636.196076990026,178.907908987122,160.44122103943,175.962680979393,152.293115070933
"ENSG00000105137",40.6208704855573,40.6855148955713,1.6481269313835,14.0401892852971,1787.8191750192,1722.06910582322,724.727652169366,657.323959901746
"ENSG00000105141",7.68502955132165,3.3505718149294,0,0,0,0,0,0
"ENSG00000105143",0,0,0,0.438755915165535,17.6388079283078,14.2614418701716,2.98241832168463,1.11980231669803
"ENSG00000105146",33.4847716164729,27.2832276358537,7.69125901312301,9.21387421847623,36.5375307086376,21.3921628052574,14.9120916084232,31.3544648675449
"ENSG00000105171",755.328618758471,825.676625821887,1044.36309885335,990.710856443778,120.951825794111,146.179779169259,175.962680979393,141.095091903952
"ENSG00000105173",578.572939078073,594.487170591759,546.079389931734,546.251114381091,234.344162476089,199.660186182402,223.681374126347,221.720858706211
"ENSG00000105176",3454.96971400132,3390.30002359213,4446.0970852289,3780.75972098141,1358.1882104797,1401.18666374436,1225.77393021238,1406.47170977273
"ENSG00000105185",1563.35458301172,1554.18666901082,2615.02806446182,2488.62355081891,73.0750614172752,99.8300930912011,95.4373862939082,161.251533604517
"ENSG00000105186",971.058376877715,1027.18958783407,893.834172453653,915.683594950471,1087.30651729497,1123.08854727601,909.637588113813,819.69529582296
"ENSG00000105193",5309.25755859879,5228.80664375553,7192.42592855761,9030.03549002187,6571.71586814668,6788.44633020167,6799.91377344096,7127.54174578298
"ENSG00000105197",1107.74211675479,1157.86188861632,1322.89655025716,1350.05195096435,1234.71655498155,1055.3466983927,1855.06419608784,1578.92126654423
"ENSG00000105202",1977.79724810085,1966.30700224714,1890.40159029688,2491.69484222507,1593.79228780781,1657.89261740745,1440.50804937368,1325.84594297047
"ENSG00000105204",603.823750460987,618.419826412683,391.155458381685,433.490844183548,69.2953168612092,74.8725698184008,35.7890198602156,44.7920926679213
"ENSG00000105219",11.5275443269825,22.4966964716688,8.79001030071201,11.4076537943039,0,0,0,1.11980231669803
"ENSG00000105220",16358.6832613526,16062.1626276551,5627.80409503087,6518.59663161435,6019.87316296105,6321.38410895355,1920.6773991649,2082.83230905834
"ENSG00000105221",3852.3955279411,3641.11425659542,3168.79871340668,3454.32532009826,1253.61527776188,1290.66048925053,1428.57837608694,1536.3687785097
"ENSG00000105223",1414.59436812542,1507.27866360181,1260.26772686459,1753.70739291664,859.261929078995,944.820523898867,847.006803358435,782.741819371925
"ENSG00000105227",1.64679204671178,1.43595934925546,1.098751287589,0.438755915165535,13.8590633722418,10.6960814026287,32.8066015385309,36.9534764510351
"ENSG00000105229",388.642923023981,388.187677415392,346.65603123433,370.748748314877,211.665695139694,203.225546649945,271.400067273301,227.319870289701
"ENSG00000105245",709.218441450541,625.120970042542,860.871633825983,959.99794238219,386.79385957075,467.062221248119,271.400067273301,272.111962957622
"ENSG00000105246",0,0,0,0.438755915165535,11.3392336681979,17.8268023377145,20.8769282517924,11.1980231669803
"ENSG00000105248",201.457560381075,229.753495880873,254.910298720648,304.057849209716,45.3569346727915,57.0457674806863,80.5252946854851,64.9485343684859
"ENSG00000105251",0,0,0,0.87751183033107,0,0,0,1.11980231669803
"ENSG00000105254",856.331864290127,831.420463218909,1113.58442997145,1428.58925977898,970.134436056929,959.081965769039,1166.12556377869,1129.88053754832
"ENSG00000105255",74.1056421020302,59.3529864358922,13.185015451068,35.1004732132428,115.912166386023,96.2647326236582,125.261569510755,72.7871505853722
"ENSG00000105258",40.07193980332,48.8226178746855,57.6844425984226,90.3837185241002,70.5552317132312,53.4804070131434,158.068171049285,118.699045569992
"ENSG00000105261",1.09786136447452,0.957306232836971,0,1.3162677454966,2.51982970404397,0,0,0
"ENSG00000105270",211.338312661345,192.418552800231,102.183869745777,87.751183033107,11.3392336681979,10.6960814026287,23.8593465734771,36.9534764510351
"ENSG00000105278",0,0.957306232836971,0.549375643794501,0.438755915165535,0,7.13072093508579,0,0
"ENSG00000105281",629.623492526138,622.72770446045,1308.6127835185,1651.91602059824,617.358277490773,684.549209768236,945.426607974028,871.20620239107
"ENSG00000105287",323.320171837747,320.697588000385,274.138446253456,313.710479343357,161.269101058814,160.44122103943,271.400067273301,229.559474923097
"ENSG00000105289",368.332487781202,412.120333236316,249.965917926498,251.845895305017,7.55948911213192,7.13072093508579,8.9472549650539,19.0366393838666
"ENSG00000105290",1795.55226159808,1634.12173945271,693.861438112455,983.690761801129,180.167823839144,246.00987226046,125.261569510755,113.100033986501
"ENSG00000105298",518.739494714212,483.918300699089,485.098693470544,462.887490499639,28.9780415965057,32.0882442078861,89.472549650539,70.5475459519761
"ENSG00000105321",115.275443269825,113.9194417076,168.108947001117,174.624854235883,7.55948911213192,10.6960814026287,14.9120916084232,14.5574301170744
"ENSG00000105323",4708.17846154899,4739.14450565942,4266.45124970809,4287.08404708244,6520.05935921378,6364.16843456407,5633.78820966227,5908.07702289882
"ENSG00000105325",491.292960602349,507.372303403595,423.56862136556,476.050167954605,345.216669454024,352.970686286747,334.030852028679,341.5397065929
"ENSG00000105327",110.883997811927,91.9013983523492,114.819509553051,133.381798210323,10.0793188161759,17.8268023377145,32.8066015385309,13.4376278003764
"ENSG00000105329",216.827619483718,175.187040609166,1.6481269313835,0.438755915165535,468.688324952179,509.846546858634,295.259413846779,377.373380727237
"ENSG00000105339",141.624116017213,134.022872597176,132.399530154475,139.52438102264,343.956754602002,363.666767689375,247.540720699824,286.669393074697
"ENSG00000105341",580.768661807022,607.889457851477,524.104364179954,598.901824200955,1243.5359589457,1165.87287288653,1345.07066307977,1453.50340707405
"ENSG00000105355",371.077141192388,369.520205875071,363.137300548165,444.459742062687,1491.73918479403,1501.01675683556,1386.82451958335,1262.01721091868
"ENSG00000105357",1035.83219738171,984.589460472824,1289.93401162949,1726.06577026121,21.4185524843738,0,20.8769282517924,43.6722903512233
"ENSG00000105364",1033.63647465276,997.991747732542,1383.87724671835,1637.43707539778,747.129507249038,648.895605092807,1249.63327678586,1183.63104874982
"ENSG00000105369",0.548930682237261,1.43595934925546,1.6481269313835,2.19377957582767,10.0793188161759,14.2614418701716,17.8945099301078,12.3178254836784
"ENSG00000105372",2285.74736083595,2409.06113493424,3174.29246984463,6673.03871375262,6179.88234916784,6546.00181840876,7145.87429875638,6143.23550940541
"ENSG00000105373",1191.72851113709,1197.11144416263,1288.8352603419,1544.42082138268,389.313689274794,434.973977040233,399.644055105741,416.566461811668
"ENSG00000105374",4.39144545789809,3.3505718149294,2.7468782189725,3.07129140615874,0,0,0,1.11980231669803
"ENSG00000105376",14.2721977381688,11.4876747940437,10.4381372320955,7.02009464264856,31.4978713005497,35.653604675429,35.7890198602156,10.0782208502823
"ENSG00000105379",587.904760676106,616.983867063428,784.508419338547,1001.67975432292,482.547388324421,534.804070131434,647.184775805565,548.703135182036
"ENSG00000105383",11.5275443269825,7.65844986269577,10.4381372320955,5.70382689715195,6.29957426010993,14.2614418701716,17.8945099301078,22.3960463339607
"ENSG00000105388",0.548930682237261,0,5.49375643794501,3.94880323648981,2.51982970404397,0,0,0
"ENSG00000105393",128.998710325756,121.099238453877,121.412017278585,175.941121981379,201.586376323518,263.836674598174,292.276995525094,234.038684189889
"ENSG00000105397",936.475743896767,975.973704377292,993.271163980458,1069.68692117357,2076.33967613223,2342.44182717568,3074.87328965686,3027.94546435148
"ENSG00000105401",3638.8614925508,3594.20625118641,3861.56140023155,4724.96245041764,186.467398099254,160.44122103943,417.538565035848,349.378322809786
"ENSG00000105402",676.282600516305,670.593016102298,665.293904635141,773.087922521672,428.371049687475,438.539337507776,465.257258182803,461.35855447959
"ENSG00000105404",74.1056421020302,63.6608644836586,46.1475540787381,77.2210410691341,188.987227803298,221.05234898766,211.751700839609,208.283230905834
"ENSG00000105409",4.94037614013535,4.78653116418485,1.6481269313835,3.07129140615874,39.0573604126816,57.0457674806863,17.8945099301078,24.6356509673567
"ENSG00000105419",89.4757012046735,84.2429484896534,24.7219039707525,28.9578904009253,269.621778332705,306.621000208689,253.505557343194,223.960463339607
"ENSG00000105426",3260.09932180709,3266.80751955616,2678.20626349819,2587.34363173116,1728.60317697417,1401.18666374436,1986.29060224196,1930.53919398741
"ENSG00000105427",191.027877418567,186.674715403209,150.528926399693,233.85690278323,57.9560831930114,67.741848883315,68.5956213987465,63.8287320517879
"ENSG00000105429",1229.60472821146,1272.25998344033,936.136097025829,1009.5773607959,497.666366548685,467.062221248119,423.503401679218,351.617927443182
"ENSG00000105438",2729.28335208366,2642.64385574646,2394.72843130023,2771.62111610068,2808.35020515701,2645.49746691683,2636.45779636921,2687.52556007528
"ENSG00000105443",1112.68249289493,1030.540159649,702.651448413167,783.17930857048,311.198968449431,317.317081611318,316.136342098571,294.508009291583
"ENSG00000105447",337.043438893678,346.066203170565,378.519818574411,506.763082016193,371.674881346486,306.621000208689,668.061704057358,595.734832483354
"ENSG00000105464",29.0933261585748,27.2832276358537,11.5368885196845,11.8464097094694,52.9164237849234,60.6111279482292,47.7186931469541,48.1514996180154
"ENSG00000105467",23.055088653965,12.9236341432991,11.5368885196845,25.8865989947666,3.77974455606596,7.13072093508579,5.96483664336926,5.59901158349017
"ENSG00000105472",171.266372858025,186.674715403209,173.602703439062,264.569816844818,93.233699049627,103.395453558744,193.857190909501,128.777266420274
"ENSG00000105479",13.7232670559315,10.0517154447882,9.33938594450652,7.45885055781409,10.0793188161759,14.2614418701716,2.98241832168463,5.59901158349017
"ENSG00000105483",290.933261585748,325.005466048152,383.464199368562,318.536794410178,433.410709095563,413.581814234976,420.520983357533,539.744716648452
"ENSG00000105486",410.051219631234,409.727067654224,521.357485960981,450.163568959839,207.885950583628,181.833383844688,319.118760420256,279.950579174508
"ENSG00000105492",0,0,0,0,0,3.5653604675429,0,1.11980231669803
"ENSG00000105497",441.889199200995,481.525035116996,397.747966107219,346.617172980773,1131.40353711574,1091.00030306813,581.571572728503,562.140762982413
"ENSG00000105499",3.84251477566083,4.30787804776637,12.086264163479,10.0913860488073,10.0793188161759,28.5228837403432,35.7890198602156,25.7554532840548
"ENSG00000105514",763.56257899203,829.984503869654,903.173558398159,873.124271179414,1954.1279354861,1914.59857107053,1819.27517622763,1778.24607891648
"ENSG00000105516",219.572272894904,191.461246567394,137.343910948625,154.880838053434,64.2556574531213,35.653604675429,65.6132030770619,55.9901158349017
"ENSG00000105518",253.057044511377,249.378273654031,281.280329622784,549.761161702415,374.19471105053,474.192942183205,787.358436924743,633.808111251087
"ENSG00000105519",63.127028457285,46.9080054090116,55.4869400232446,79.8535765601273,15.1189782242638,28.5228837403432,38.7714381819002,27.9950579174508
"ENSG00000105520",2091.42589932396,2068.26011604428,1348.16782987171,1833.56096947677,839.103291446643,837.85970987258,668.061704057358,645.006134418067
"ENSG00000105523",13.7232670559315,8.13710297911425,9.33938594450652,12.7239215398005,2.51982970404397,3.5653604675429,5.96483664336926,4.47920926679213
"ENSG00000105538",9.33182159803344,9.09440921195122,7.14188336932851,9.21387421847623,0,0,0,3.3594069500941
"ENSG00000105549",0.548930682237261,0.957306232836971,4.94438079415051,3.07129140615874,1.25991485202199,0,0,1.11980231669803
"ENSG00000105550",0,0,2.197502575178,10.9688978791384,0,0,0,3.3594069500941
"ENSG00000105552",303.558667277205,256.558070400308,429.6117534473,605.921918843604,424.591305131409,531.238709663891,602.448500980296,599.094239433448
"ENSG00000105556",238.784846773209,255.122111051053,176.898957301829,229.469343631575,13.8590633722418,3.5653604675429,14.9120916084232,19.0366393838666
"ENSG00000105559",12.625405691457,17.2315121910655,12.086264163479,11.4076537943039,0,0,5.96483664336926,5.59901158349017
"ENSG00000105568",1644.59632398283,1616.89022726164,1483.31423824515,2037.58247002874,1898.69168199713,2160.60844333099,1974.36092895523,1817.43916000091
"ENSG00000105576",4005.54718828529,4158.05962232738,3675.32305698521,3714.06882187625,1136.44319652383,1001.86629137955,1631.38282196149,1713.29754454799
"ENSG00000105583",0,0,0,0,1.25991485202199,0,2.98241832168463,0
"ENSG00000105605",0,0,0,0,181.427738691166,174.702662909602,331.048433706994,312.424846358751
"ENSG00000105607",386.447200295032,399.196699093017,439.500515035601,533.52719284129,202.84629117554,238.879151325374,363.855035245525,356.097136709975
"ENSG00000105610",0.548930682237261,2.39326558209243,0.549375643794501,2.19377957582767,0,0,0,3.3594069500941
"ENSG00000105612",486.90151514445,492.534056794622,564.208786176952,734.916157902271,532.9439824053,574.023035274406,808.235365176535,750.267552187682
"ENSG00000105613",279.405717258766,242.677130024172,117.566387772023,151.37079073211,86.934124789517,71.3072093508579,86.4901313288543,81.7455691189564
"ENSG00000105617",99.9053841671815,118.227319755366,159.318936700405,171.114806914559,23.9383821884177,28.5228837403432,32.8066015385309,48.1514996180154
"ENSG00000105618",548.930682237261,565.76798360665,593.325695298061,713.855873974325,734.530358728818,723.768174911208,802.270528533166,852.169563007203
"ENSG00000105619",171.815303540263,147.425159856894,180.195211164596,252.723407135348,52.9164237849234,60.6111279482292,80.5252946854851,75.0267552187682
"ENSG00000105639",3.29358409342357,3.3505718149294,2.197502575178,2.19377957582767,56.6961683409894,106.960814026287,128.243987832439,169.090149821403
"ENSG00000105640",3575.73446409352,3403.70231085185,4232.38995979283,7322.83622411278,6317.21306803824,6784.88096973413,9132.16490099834,8232.78663236394
"ENSG00000105641",3.29358409342357,1.91461246567394,0.549375643794501,1.75502366066214,0,0,2.98241832168463,2.23960463339607
"ENSG00000105642",32.3869102519984,22.9753495880873,7.69125901312301,4.82631506682088,20.1586376323518,32.0882442078861,2.98241832168463,3.3594069500941
"ENSG00000105643",222.316926306091,213.957943039063,151.078302043488,198.756429569987,509.005600216882,556.196232936692,354.907780280471,350.498125126484
"ENSG00000105647",3.29358409342357,2.87191869851091,3.84562950656151,3.07129140615874,0,3.5653604675429,5.96483664336926,5.59901158349017
"ENSG00000105649",1089.07847355873,960.178151535482,613.652594118458,716.488409465318,76.8548059733412,85.5686512210295,77.5428763638004,60.4693251016938
"ENSG00000105650",7.13609886908439,5.74383739702183,1.098751287589,2.63253549099321,1.25991485202199,0,2.98241832168463,3.3594069500941
"ENSG00000105655",165.777066035653,168.007243862888,95.5913620202432,139.085625107475,425.851219983431,445.670058442862,435.433074965956,507.270449464209
"ENSG00000105656",511.603395845127,528.911693642426,414.229235421054,410.236780679775,207.885950583628,213.921628052574,169.997844336024,155.652522021027
"ENSG00000105662",659.814680049188,674.900894150064,583.43693370976,716.927165380484,69.2953168612092,92.6993721561153,92.4549679722236,115.339638619897
"ENSG00000105664",6.58716818684713,15.3168997253915,3.29625386276701,2.63253549099321,1.25991485202199,3.5653604675429,2.98241832168463,4.47920926679213
"ENSG00000105668",2.7446534111863,3.82922493134788,1.6481269313835,0.438755915165535,1.25991485202199,3.5653604675429,0,2.23960463339607
"ENSG00000105669",457.259258303638,442.275479570681,521.357485960981,886.725704549546,1359.44812533172,1451.10171028996,2019.0972037805,1827.51738085119
"ENSG00000105671",362.843180958829,447.540663851284,502.129338428174,641.461147972012,629.957426010993,595.415198079664,948.409026295713,905.920074208709
"ENSG00000105672",42.8165932145064,38.2922493134788,80.2088439939971,83.3636238814516,10.0793188161759,17.8268023377145,8.9472549650539,19.0366393838666
"ENSG00000105675",13.7232670559315,17.2315121910655,2.197502575178,2.19377957582767,0,0,0,0
"ENSG00000105676",277.209994529817,259.429989098819,270.842192390689,368.554968739049,267.101948628661,288.794197870975,411.573728392479,399.769427061198
"ENSG00000105677",399.621536668726,401.589964675109,508.172470509913,807.310883904584,636.257000271103,777.248581924351,966.303536225821,883.524027874748
"ENSG00000105679",2.19572272894904,0.957306232836971,3.29625386276701,1.75502366066214,0,0,0,1.11980231669803
"ENSG00000105696",156.994175119857,153.647650370334,112.072631334078,301.864069633888,35.2776158566156,78.4379302859437,35.7890198602156,35.8336741343371
"ENSG00000105697",0,0.478653116418485,0,0,1.25991485202199,0,0,0
"ENSG00000105698",1584.76287961897,1511.10788853316,1437.71605981021,1632.17200441579,425.851219983431,531.238709663891,548.764971189972,530.786298114868
"ENSG00000105699",806.379172206536,821.847400890539,718.583342083207,888.919484125374,317.498542709541,363.666767689375,205.78686419624,203.804021639042
"ENSG00000105700",4171.32425432095,4039.3536494556,3828.59886160388,3693.88604977864,2066.26035731606,2271.13461782482,1843.1345228011,2151.14025037692
"ENSG00000105701",2438.89902118015,2179.78629216978,1790.41522312628,2954.14357680955,2429.11583469839,2691.84715299489,2931.71721021599,2751.35429212707
"ENSG00000105705",851.391488149992,878.807121744339,899.327928891598,970.089328430998,205.366120879584,210.356267585031,247.540720699824,250.835718940359
"ENSG00000105707",2125.45960162267,1880.62809440823,1322.89655025716,1697.98539169062,0,0,0,0
"ENSG00000105708",149.858076250772,191.939899683813,222.497135736773,147.860743410785,112.132421829957,117.656895428916,110.349477902331,136.61588263716
"ENSG00000105711",37.3272863921337,21.5393902388318,10.4381372320955,13.6014333701316,230.564417920023,231.748430390288,384.731963497318,276.591172224414
"ENSG00000105717",33.4847716164729,22.0180433552503,38.4562950656151,45.1918592620501,23.9383821884177,10.6960814026287,35.7890198602156,33.594069500941
"ENSG00000105722",935.377882532293,913.27014612647,582.887558065965,680.94918033691,390.573604126816,370.797488624461,408.591310070795,341.5397065929
"ENSG00000105723",641.699967535358,621.770398227613,536.190628343433,619.523352213735,773.5877191415,780.813942391894,1052.79366755468,1026.8587244121
"ENSG00000105726",1468.93850566691,1537.43380993618,1234.44707160624,1354.87826603117,626.177681454927,656.026326027893,617.360592588719,562.140762982413
"ENSG00000105732",200.908629698838,200.555655779345,213.707125436061,215.429154346278,411.99215661119,538.369430598977,509.993533008072,521.827879581284
"ENSG00000105737",41.7187318500318,42.1214742448267,108.776377471311,121.096632585688,7.55948911213192,3.5653604675429,8.9472549650539,7.83861621688623
"ENSG00000105738",1080.84451332517,1023.83901601914,1060.84436816718,1109.61370945364,667.754871571653,591.849837612121,736.657325456104,708.834866469855
"ENSG00000105750",363.392111641067,362.819062245212,387.859204518918,285.630100772763,36.5375307086376,35.653604675429,59.6483664336926,35.8336741343371
